prenom,nom,lien,id_club
Stepan,Oganesyan,https://www.transfermarkt.fr/stepan-oganesyan/profil/spieler/515056,257
Atsamaz,Revazov,https://www.transfermarkt.fr/atsamaz-revazov/profil/spieler/817853,257
Alexandre,Jesus,https://www.transfermarkt.fr/alexandre-jesus/profil/spieler/739439,257
Ivan,Ignatjev,https://www.transfermarkt.fr/ivan-ignatjev/profil/spieler/318426,257
Maksim,Saveljev,https://www.transfermarkt.fr/maksim-saveljev/profil/spieler/501777,257
Gedeon,Guzina,https://www.transfermarkt.fr/gedeon-guzina/profil/spieler/447462,257
David,Volk,https://www.transfermarkt.fr/david-volk/profil/spieler/451244,258
Timur,Magomedov,https://www.transfermarkt.fr/timur-magomedov/profil/spieler/622477,258
Nikita,Karabashev,https://www.transfermarkt.fr/nikita-karabashev/profil/spieler/698931,258
Idar,Shumakhov,https://www.transfermarkt.fr/idar-shumakhov/profil/spieler/702149,258
Jemal,Tabidze,https://www.transfermarkt.fr/jemal-tabidze/profil/spieler/250907,258
Andrés,Alarcón,https://www.transfermarkt.fr/andres-alarcon/profil/spieler/1102540,258
Mutalip,Alibekov,https://www.transfermarkt.fr/mutalip-alibekov/profil/spieler/334425,258
Imadeddine,Azzi,https://www.transfermarkt.fr/imadeddine-azzi/profil/spieler/549545,258
Ilyas,Akhmedov,https://www.transfermarkt.fr/ilyas-akhmedov/profil/spieler/1317563,258
Temirkan,Sundukov,https://www.transfermarkt.fr/temirkan-sundukov/profil/spieler/654591,258
Jan,Dapo,https://www.transfermarkt.fr/jan-dapo/profil/spieler/874950,258
Mohamed,Azzi,https://www.transfermarkt.fr/mohamed-azzi/profil/spieler/863190,258
Soslan,Kagermazov,https://www.transfermarkt.fr/soslan-kagermazov/profil/spieler/438306,258
Aleksandr,Sandrachuk,https://www.transfermarkt.fr/aleksandr-sandrachuk/profil/spieler/649301,258
Mehdi,Moubarik,https://www.transfermarkt.fr/mehdi-moubarik/profil/spieler/593432,258
Houssem,Mrezigue,https://www.transfermarkt.fr/houssem-mrezigue/profil/spieler/842780,258
Abdulpasha,Dzhabrailov,https://www.transfermarkt.fr/abdulpasha-dzhabrailov/profil/spieler/1156870,258
Nikita,Glushkov,https://www.transfermarkt.fr/nikita-glushkov/profil/spieler/480139,258
Mohammadjavad,Hosseinnejad,https://www.transfermarkt.fr/mohammadjavad-hosseinnejad/profil/spieler/1030739,258
Razhab,Magomedov,https://www.transfermarkt.fr/razhab-magomedov/profil/spieler/622454,258
Kirill,Zinovich,https://www.transfermarkt.fr/kirill-zinovich/profil/spieler/720936,258
Shamil,Gadzhiev,https://www.transfermarkt.fr/shamil-gadzhiev/profil/spieler/926945,258
Gamid,Agalarov,https://www.transfermarkt.fr/gamid-agalarov/profil/spieler/567023,258
Miro,,https://www.transfermarkt.fr/miro/profil/spieler/1043831,258
Hazem,Mastouri,https://www.transfermarkt.fr/hazem-mastouri/profil/spieler/953150,258
Serder,Serderov,https://www.transfermarkt.fr/serder-serderov/profil/spieler/129103,258
Gadzhi,Budunov,https://www.transfermarkt.fr/gadzhi-budunov/profil/spieler/1317564,258
Conan,Ledesma,https://www.transfermarkt.fr/conan-ledesma/profil/spieler/284342,259
Franco,Armani,https://www.transfermarkt.fr/franco-armani/profil/spieler/119634,259
Lucas,Martínez Quarta,https://www.transfermarkt.fr/lucas-martinez-quarta/profil/spieler/373373,259
Lautaro,Rivero,https://www.transfermarkt.fr/lautaro-rivero/profil/spieler/1261395,259
Paulo,Díaz,https://www.transfermarkt.fr/paulo-diaz/profil/spieler/271478,259
Sebastián,Boselli,https://www.transfermarkt.fr/sebastian-boselli/profil/spieler/898352,259
Juan,Carlos Portillo,https://www.transfermarkt.fr/juan-carlos-portillo/profil/spieler/830842,259
Federico,Gattoni,https://www.transfermarkt.fr/federico-gattoni/profil/spieler/660735,259
Germán,Pezzella,https://www.transfermarkt.fr/german-pezzella/profil/spieler/113133,259
Marcos,Acuña,https://www.transfermarkt.fr/marcos-acuna/profil/spieler/60410,259
Milton,Casco,https://www.transfermarkt.fr/milton-casco/profil/spieler/115183,259
Gonzalo,Montiel,https://www.transfermarkt.fr/gonzalo-montiel/profil/spieler/402733,259
Fabricio,Bustos,https://www.transfermarkt.fr/fabricio-bustos/profil/spieler/275381,259
Kevin,Castaño,https://www.transfermarkt.fr/kevin-castano/profil/spieler/857948,259
Enzo,Pérez,https://www.transfermarkt.fr/enzo-perez/profil/spieler/56066,259
Giuliano,Galoppo,https://www.transfermarkt.fr/giuliano-galoppo/profil/spieler/567249,259
Matías,Galarza Fonda,https://www.transfermarkt.fr/matias-galarza-fonda/profil/spieler/661269,259
Santiago,Lencina,https://www.transfermarkt.fr/santiago-lencina/profil/spieler/1289929,259
Juan,Fernando Quintero,https://www.transfermarkt.fr/juan-fernando-quintero/profil/spieler/122582,259
Gonzalo,Martínez,https://www.transfermarkt.fr/gonzalo-martinez/profil/spieler/281405,259
Nacho,Fernández,https://www.transfermarkt.fr/nacho-fernandez/profil/spieler/50669,259
Juan,Cruz Meza,https://www.transfermarkt.fr/juan-cruz-meza/profil/spieler/1231221,259
Maximiliano,Meza,https://www.transfermarkt.fr/maximiliano-meza/profil/spieler/282476,259
Ian,Subiabre,https://www.transfermarkt.fr/ian-subiabre/profil/spieler/1074969,259
Maximiliano,Salas,https://www.transfermarkt.fr/maximiliano-salas/profil/spieler/442231,259
Facundo,Colidio,https://www.transfermarkt.fr/facundo-colidio/profil/spieler/491705,259
Sebastián,Driussi,https://www.transfermarkt.fr/sebastian-driussi/profil/spieler/294853,259
Miguel,Borja,https://www.transfermarkt.fr/miguel-borja/profil/spieler/211397,259
Agustín,Ruberto,https://www.transfermarkt.fr/agustin-ruberto/profil/spieler/1000688,259
Bautista,Dadín,https://www.transfermarkt.fr/bautista-dadin/profil/spieler/1000691,259
Leandro,Brey,https://www.transfermarkt.fr/leandro-brey/profil/spieler/982633,260
Agustín,Marchesín,https://www.transfermarkt.fr/agustin-marchesin/profil/spieler/54534,260
Javier,García,https://www.transfermarkt.fr/javier-garcia/profil/spieler/7966,260
Marco,Pellegrino,https://www.transfermarkt.fr/marco-pellegrino/profil/spieler/776303,260
Lautaro,Di Lollo,https://www.transfermarkt.fr/lautaro-di-lollo/profil/spieler/1019744,260
Ayrton,Costa,https://www.transfermarkt.fr/ayrton-costa/profil/spieler/842910,260
Nicolás,Figal,https://www.transfermarkt.fr/nicolas-figal/profil/spieler/334055,260
Cristian,Lema,https://www.transfermarkt.fr/cristian-lema/profil/spieler/147128,260
Mateo,Mendía,https://www.transfermarkt.fr/mateo-mendia/profil/spieler/1197773,260
Lautaro,Blanco,https://www.transfermarkt.fr/lautaro-blanco/profil/spieler/831161,260
Frank,Fabra,https://www.transfermarkt.fr/frank-fabra/profil/spieler/156561,260
Juan,Barinaga,https://www.transfermarkt.fr/juan-barinaga/profil/spieler/701491,260
Lucas,Blondel,https://www.transfermarkt.fr/lucas-blondel/profil/spieler/503348,260
Luis,Advíncula,https://www.transfermarkt.fr/luis-advincula/profil/spieler/103890,260
Leandro,Paredes,https://www.transfermarkt.fr/leandro-paredes/profil/spieler/166237,260
Milton,Delgado,https://www.transfermarkt.fr/milton-delgado/profil/spieler/1236677,260
Tomás,Belmonte,https://www.transfermarkt.fr/tomas-belmonte/profil/spieler/483446,260
Ignacio,Miramón,https://www.transfermarkt.fr/ignacio-miramon/profil/spieler/836518,260
Rodrigo,Battaglia,https://www.transfermarkt.fr/rodrigo-battaglia/profil/spieler/89297,260
Camilo,Rey Domenech,https://www.transfermarkt.fr/camilo-rey-domenech/profil/spieler/1000671,260
Williams,Alarcón,https://www.transfermarkt.fr/williams-alarcon/profil/spieler/599552,260
Ander,Herrera,https://www.transfermarkt.fr/ander-herrera/profil/spieler/99343,260
Malcom,Braida,https://www.transfermarkt.fr/malcom-braida/profil/spieler/552185,260
Carlos,Palacios,https://www.transfermarkt.fr/carlos-palacios/profil/spieler/571219,260
Agustín,Martegani,https://www.transfermarkt.fr/agustin-martegani/profil/spieler/732507,260
Kevin,Zenón,https://www.transfermarkt.fr/kevin-zenon/profil/spieler/829966,260
Brian,Aguirre,https://www.transfermarkt.fr/brian-aguirre/profil/spieler/668549,260
Alan,Velasco,https://www.transfermarkt.fr/alan-velasco/profil/spieler/661154,260
Lucas,Janson,https://www.transfermarkt.fr/lucas-janson/profil/spieler/238448,260
Exequiel,Zeballos,https://www.transfermarkt.fr/exequiel-zeballos/profil/spieler/661132,260
Miguel,Merentiel,https://www.transfermarkt.fr/miguel-merentiel/profil/spieler/481367,260
Milton,Giménez,https://www.transfermarkt.fr/milton-gimenez/profil/spieler/730779,260
Edinson,Cavani,https://www.transfermarkt.fr/edinson-cavani/profil/spieler/48280,260
Facundo,Cambeses,https://www.transfermarkt.fr/facundo-cambeses/profil/spieler/435001,261
Gabriel,Arias,https://www.transfermarkt.fr/gabriel-arias/profil/spieler/54330,261
Francisco,Gómez,https://www.transfermarkt.fr/francisco-gomez/profil/spieler/997500,261
Marco,Di Césare,https://www.transfermarkt.fr/marco-di-cesare/profil/spieler/839029,261
Santiago,Sosa,https://www.transfermarkt.fr/santiago-sosa/profil/spieler/576026,261
Nazareno,Colombo,https://www.transfermarkt.fr/nazareno-colombo/profil/spieler/688207,261
Franco,Pardo,https://www.transfermarkt.fr/franco-pardo/profil/spieler/720716,261
Santiago,Quirós,https://www.transfermarkt.fr/santiago-quiros/profil/spieler/961786,261
Agustín,García Basso,https://www.transfermarkt.fr/agustin-garcia-basso/profil/spieler/269793,261
Marcos,Rojo,https://www.transfermarkt.fr/marcos-rojo/profil/spieler/93176,261
Gonzalo,Escudero,https://www.transfermarkt.fr/gonzalo-escudero/profil/spieler/1119049,261
Gabriel,Rojas,https://www.transfermarkt.fr/gabriel-rojas/profil/spieler/471639,261
Fabián,Sánchez,https://www.transfermarkt.fr/fabian-sanchez/profil/spieler/830782,261
Gastón,Martirena,https://www.transfermarkt.fr/gaston-martirena/profil/spieler/744324,261
Facundo,Mura,https://www.transfermarkt.fr/facundo-mura/profil/spieler/642759,261
Bruno,Zuculini,https://www.transfermarkt.fr/bruno-zuculini/profil/spieler/115507,261
Alan,Forneris,https://www.transfermarkt.fr/alan-forneris/profil/spieler/1240382,261
Juan,Ignacio Nardoni,https://www.transfermarkt.fr/juan-ignacio-nardoni/profil/spieler/689211,261
Richard,Sánchez,https://www.transfermarkt.fr/richard-sanchez/profil/spieler/542344,261
Agustín,Almendra,https://www.transfermarkt.fr/agustin-almendra/profil/spieler/491698,261
Martín,Barrios,https://www.transfermarkt.fr/martin-barrios/profil/spieler/565981,261
Ignacio,Rodríguez,https://www.transfermarkt.fr/ignacio-rodriguez/profil/spieler/881014,261
Matías,Zaracho,https://www.transfermarkt.fr/matias-zaracho/profil/spieler/480774,261
Adrián,Fernández,https://www.transfermarkt.fr/adrian-fernandez/profil/spieler/877208,261
David,González,https://www.transfermarkt.fr/david-gonzalez/profil/spieler/1171408,261
Duván,Vergara,https://www.transfermarkt.fr/duvan-vergara/profil/spieler/413658,261
Tomás,Conechny,https://www.transfermarkt.fr/tomas-conechny/profil/spieler/401571,261
Santiago,Solari,https://www.transfermarkt.fr/santiago-solari/profil/spieler/866059,261
Ramiro,Degregorio,https://www.transfermarkt.fr/ramiro-degregorio/profil/spieler/1133078,261
Adrián,Martínez,https://www.transfermarkt.fr/adrian-martinez/profil/spieler/598769,261
Luciano,Vietto,https://www.transfermarkt.fr/luciano-vietto/profil/spieler/214316,261
Elías,Torres,https://www.transfermarkt.fr/elias-torres/profil/spieler/1014363,261
Adrián,Balboa,https://www.transfermarkt.fr/adrian-balboa/profil/spieler/252209,261
Rodrigo,Rey,https://www.transfermarkt.fr/rodrigo-rey/profil/spieler/166591,262
Joaquín,Blázquez,https://www.transfermarkt.fr/joaquin-blazquez/profil/spieler/668996,262
Lucas,Lavagnino,https://www.transfermarkt.fr/lucas-lavagnino/profil/spieler/1131420,262
Kevin,Lomónaco,https://www.transfermarkt.fr/kevin-lomonaco/profil/spieler/661136,262
Sebastián,Valdez,https://www.transfermarkt.fr/sebastian-valdez/profil/spieler/538374,262
Nicolás,Freire,https://www.transfermarkt.fr/nicolas-freire/profil/spieler/266809,262
Franco,Paredes,https://www.transfermarkt.fr/franco-paredes/profil/spieler/749016,262
Facundo,Zabala,https://www.transfermarkt.fr/facundo-zabala/profil/spieler/660140,262
Milton,Valenzuela,https://www.transfermarkt.fr/milton-valenzuela/profil/spieler/422401,262
Jonathan,De Irastorza,https://www.transfermarkt.fr/jonathan-de-irastorza/profil/spieler/1240380,262
Leonardo,Godoy,https://www.transfermarkt.fr/leonardo-godoy/profil/spieler/369556,262
Federico,Vera,https://www.transfermarkt.fr/federico-vera/profil/spieler/829967,262
Rodrigo,Fernández Cedrés,https://www.transfermarkt.fr/rodrigo-fernandez-cedres/profil/spieler/458047,262
Iván,Marcone,https://www.transfermarkt.fr/ivan-marcone/profil/spieler/90451,262
Felipe,Loyola,https://www.transfermarkt.fr/felipe-loyola/profil/spieler/843286,262
Pablo,Galdames,https://www.transfermarkt.fr/pablo-galdames/profil/spieler/313830,262
Federico,Mancuello,https://www.transfermarkt.fr/federico-mancuello/profil/spieler/96313,262
Joel,Medina,https://www.transfermarkt.fr/joel-medina/profil/spieler/1298534,262
Lautaro,Millán,https://www.transfermarkt.fr/lautaro-millan/profil/spieler/1240381,262
Luciano,Cabral,https://www.transfermarkt.fr/luciano-cabral/profil/spieler/322610,262
Diego,Tarzia,https://www.transfermarkt.fr/diego-tarzia/profil/spieler/1225755,262
Walter,Mazzantti,https://www.transfermarkt.fr/walter-mazzantti/profil/spieler/477458,262
Santiago,Montiel,https://www.transfermarkt.fr/santiago-montiel/profil/spieler/974336,262
Matías,Abaldo,https://www.transfermarkt.fr/matias-abaldo/profil/spieler/928647,262
Enzo,Taborda,https://www.transfermarkt.fr/enzo-taborda/profil/spieler/1298505,262
Ignacio,Pussetto,https://www.transfermarkt.fr/ignacio-pussetto/profil/spieler/283528,262
Gabriel,Ávalos,https://www.transfermarkt.fr/gabriel-avalos/profil/spieler/358418,262
Tomás,Marchiori,https://www.transfermarkt.fr/tomas-marchiori/profil/spieler/596909,263
Álvaro,Montero,https://www.transfermarkt.fr/alvaro-montero/profil/spieler/292985,263
Lautaro,Garzón,https://www.transfermarkt.fr/lautaro-garzon/profil/spieler/1171751,263
Emanuel,Mammana,https://www.transfermarkt.fr/emanuel-mammana/profil/spieler/275512,263
Aarón,Quirós,https://www.transfermarkt.fr/aaron-quiros/profil/spieler/881010,263
Lisandro,Magallán,https://www.transfermarkt.fr/lisandro-magallan/profil/spieler/66736,263
Thiago,Silvero,https://www.transfermarkt.fr/thiago-silvero/profil/spieler/1285238,263
Elías,Gómez,https://www.transfermarkt.fr/elias-gomez/profil/spieler/302139,263
Tomás,Cavanagh,https://www.transfermarkt.fr/tomas-cavanagh/profil/spieler/832090,263
Joaquín,García,https://www.transfermarkt.fr/joaquin-garcia/profil/spieler/829433,263
Jano,Gordon,https://www.transfermarkt.fr/jano-gordon/profil/spieler/1285237,263
Agustín,Lagos,https://www.transfermarkt.fr/agustin-lagos/profil/spieler/698551,263
Isaías,Andrada,https://www.transfermarkt.fr/isaias-andrada/profil/spieler/668546,263
Claudio,Baeza,https://www.transfermarkt.fr/claudio-baeza/profil/spieler/248346,263
Agustín,Bouzat,https://www.transfermarkt.fr/agustin-bouzat/profil/spieler/422699,263
Kevin,Vázquez,https://www.transfermarkt.fr/kevin-vazquez/profil/spieler/1064181,263
Tobías,Andrada,https://www.transfermarkt.fr/tobias-andrada/profil/spieler/1384266,263
Rodrigo,Aliendro,https://www.transfermarkt.fr/rodrigo-aliendro/profil/spieler/424045,263
Leonel,Roldán,https://www.transfermarkt.fr/leonel-roldan/profil/spieler/1285239,263
Diego,Valdés,https://www.transfermarkt.fr/diego-valdes/profil/spieler/249776,263
Tomás,Galván,https://www.transfermarkt.fr/tomas-galvan/profil/spieler/893850,263
Manuel,Lanzini,https://www.transfermarkt.fr/manuel-lanzini/profil/spieler/135853,263
Thiago,Fernández,https://www.transfermarkt.fr/thiago-fernandez/profil/spieler/1127730,263
Matías,Pellegrini,https://www.transfermarkt.fr/matias-pellegrini/profil/spieler/606267,263
Maher,Carrizo,https://www.transfermarkt.fr/maher-carrizo/profil/spieler/1162160,263
Imanol,Machuca,https://www.transfermarkt.fr/imanol-machuca/profil/spieler/829968,263
Francisco,Pizzini,https://www.transfermarkt.fr/francisco-pizzini/profil/spieler/213122,263
Florián,Monzón,https://www.transfermarkt.fr/florian-monzon/profil/spieler/756993,263
Braian,Romero,https://www.transfermarkt.fr/braian-romero/profil/spieler/357937,263
Michael,Santos,https://www.transfermarkt.fr/michael-santos/profil/spieler/178107,263
Dilan,Godoy,https://www.transfermarkt.fr/dilan-godoy/profil/spieler/1379348,263
Matías,Arias,https://www.transfermarkt.fr/matias-arias/profil/spieler/1379347,263
Fernando,Muslera,https://www.transfermarkt.fr/fernando-muslera/profil/spieler/58088,264
Fabricio,Iacovich,https://www.transfermarkt.fr/fabricio-iacovich/profil/spieler/1050051,264
Santiago,Núñez,https://www.transfermarkt.fr/santiago-nunez/profil/spieler/959208,264
Facundo,Rodríguez,https://www.transfermarkt.fr/facundo-rodriguez/profil/spieler/663491,264
Leandro,González Pírez,https://www.transfermarkt.fr/leandro-gonzalez-pirez/profil/spieler/113130,264
Juan,Cruz Guasone,https://www.transfermarkt.fr/juan-cruz-guasone/profil/spieler/832977,264
Valente,Pierani,https://www.transfermarkt.fr/valente-pierani/profil/spieler/1000685,264
Ramiro,Funes Mori,https://www.transfermarkt.fr/ramiro-funes-mori/profil/spieler/11111,264
Santiago,Arzamendia,https://www.transfermarkt.fr/santiago-arzamendia/profil/spieler/520947,264
Gastón,Benedetti,https://www.transfermarkt.fr/gaston-benedetti/profil/spieler/843156,264
Eric,Meza,https://www.transfermarkt.fr/eric-meza/profil/spieler/830857,264
Román,Gómez,https://www.transfermarkt.fr/roman-gomez/profil/spieler/1241022,264
Santiago,Ascacíbar,https://www.transfermarkt.fr/santiago-ascacibar/profil/spieler/423436,264
Gabriel,Neves,https://www.transfermarkt.fr/gabriel-neves/profil/spieler/454181,264
Ezequiel,Piovi,https://www.transfermarkt.fr/ezequiel-piovi/profil/spieler/487346,264
Cristian,Medina,https://www.transfermarkt.fr/cristian-medina/profil/spieler/661133,264
Alexis,Castro,https://www.transfermarkt.fr/alexis-castro/profil/spieler/364602,264
Mikel,Amondarain,https://www.transfermarkt.fr/mikel-amondarain/profil/spieler/1283311,264
Lucas,Cornejo,https://www.transfermarkt.fr/lucas-cornejo/profil/spieler/1298375,264
Facundo,Farías,https://www.transfermarkt.fr/facundo-farias/profil/spieler/728221,264
José,Sosa,https://www.transfermarkt.fr/jose-sosa/profil/spieler/20137,264
Edwuin,Cetré,https://www.transfermarkt.fr/edwuin-cetre/profil/spieler/470390,264
Joaquín,Tobio Burgos,https://www.transfermarkt.fr/joaquin-tobio-burgos/profil/spieler/1298369,264
Tiago,Palacios,https://www.transfermarkt.fr/tiago-palacios/profil/spieler/755457,264
Leo,Suárez,https://www.transfermarkt.fr/leo-suarez/profil/spieler/294894,264
Fabricio,Pérez,https://www.transfermarkt.fr/fabricio-perez/profil/spieler/1298374,264
Lucas,Alario,https://www.transfermarkt.fr/lucas-alario/profil/spieler/193782,264
Guido,Carrillo,https://www.transfermarkt.fr/guido-carrillo/profil/spieler/184672,264
Axel,Werner,https://www.transfermarkt.fr/axel-werner/profil/spieler/236734,265
Jorge,Broun,https://www.transfermarkt.fr/jorge-broun/profil/spieler/55150,265
